Sample,GEO_ID
X205307780054_R02C01,GSM6980303
X205307780054_R03C01,GSM6980304
X205307780054_R04C01,GSM6980305
X205307780054_R05C01,GSM6980306
X205307780054_R06C01,GSM6980307
X205307780054_R01C02,GSM6980308
X205307780054_R02C02,GSM6980309
X205307780054_R03C02,GSM6980310
X205307780054_R04C02,GSM6980311
X205307780054_R05C02,GSM6980312
X205307780054_R06C02,GSM6980313
X205307780049_R01C01,GSM6980314
X205307780049_R02C01,GSM6980315
X205307780049_R03C01,GSM6980316
X205307780049_R04C01,GSM6980317
X205307780049_R05C01,GSM6980318
X205307780049_R06C01,GSM6980319
X205307780049_R01C02,GSM6980320
X205307780049_R02C02,GSM6980321
X205307780049_R03C02,GSM6980322
X205307780049_R04C02,GSM6980323
X205307780049_R05C02,GSM6980324
X205307780049_R06C02,GSM6980325
X205307780024_R01C01,GSM6980326
X205307780024_R02C01,GSM6980327
X205307780024_R03C01,GSM6980328
X205307780024_R04C01,GSM6980329
X205307780024_R05C01,GSM6980330
X205307780024_R06C01,GSM6980331
X205307780024_R01C02,GSM6980332
X205307780024_R02C02,GSM6980333
X205307780024_R03C02,GSM6980334
X205307780024_R04C02,GSM6980335
X205307780024_R05C02,GSM6980336
X205307780024_R06C02,GSM6980337
X205307780017_R02C01,GSM6980338
X205483080005_R01C01,GSM6980339
X205483080005_R02C01,GSM6980340
X205483080005_R03C01,GSM6980341
X205483080005_R04C01,GSM6980342
X205483080005_R05C01,GSM6980343
X205483080005_R06C01,GSM6980344
X205483080005_R01C02,GSM6980345
X205483080005_R02C02,GSM6980346
X205483080005_R03C02,GSM6980347
X205483080005_R04C02,GSM6980348
X205483080005_R05C02,GSM6980349
X205483080005_R06C02,GSM6980350
X205483080037_R01C01,GSM6980351
X205483080037_R02C01,GSM6980352
X205483080037_R03C01,GSM6980353
X205483080037_R04C01,GSM6980354
X205483080037_R05C01,GSM6980355
X205483080037_R06C01,GSM6980356
X205483080037_R01C02,GSM6980357
X205483080037_R02C02,GSM6980358
X205483080037_R03C02,GSM6980359
X205483080037_R04C02,GSM6980360
X205483080037_R05C02,GSM6980361
X205483080037_R06C02,GSM6980362
X205483080004_R01C01,GSM6980363
X205483080004_R02C01,GSM6980364
X205483080004_R03C01,GSM6980365
X205483080004_R04C01,GSM6980366
X205483080004_R05C01,GSM6980367
X205483080004_R06C01,GSM6980368
X205483080004_R01C02,GSM6980369
X205483080004_R02C02,GSM6980370
X205483080004_R03C02,GSM6980371
X205483080004_R04C02,GSM6980372
X205483080004_R05C02,GSM6980373
X205483080004_R06C02,GSM6980374
X205483080019_R01C01,GSM6980375
X205483080019_R02C01,GSM6980376
X205483080019_R03C01,GSM6980377
X205483080019_R04C01,GSM6980378
X205483080019_R05C01,GSM6980379
X205483080019_R06C01,GSM6980380
X205483080019_R01C02,GSM6980381
X205483080019_R02C02,GSM6980382
X205483080019_R03C02,GSM6980383
X205483080019_R04C02,GSM6980384
X205483080019_R05C02,GSM6980385
X205483080019_R06C02,GSM6980386
X205483080036_R01C01,GSM6980387
X205483080036_R02C01,GSM6980388
X205483080036_R03C01,GSM6980389
X205483080036_R04C01,GSM6980390
X205483080036_R05C01,GSM6980391
X205483080036_R06C01,GSM6980392
X205483080036_R01C02,GSM6980393
X205483080036_R02C02,GSM6980394
X205483080036_R03C02,GSM6980395
X205483080036_R04C02,GSM6980396
X205483080036_R05C02,GSM6980397
X205483080036_R06C02,GSM6980398
X205483080022_R01C01,GSM6980399
X205483080022_R02C01,GSM6980400
X205483080022_R03C01,GSM6980401
X205483080022_R04C01,GSM6980402
X205483080022_R05C01,GSM6980403
X205483080022_R06C01,GSM6980404
X205483080022_R01C02,GSM6980405
X205483080022_R02C02,GSM6980406
X205483080022_R03C02,GSM6980407
X205483080022_R04C02,GSM6980408
X205483080022_R05C02,GSM6980409
X205483080022_R06C02,GSM6980410
X205483080007_R01C01,GSM6980411
X205483080007_R02C01,GSM6980412
X205483080007_R03C01,GSM6980413
X205483080007_R04C01,GSM6980414
X205483080007_R05C01,GSM6980415
X205483080007_R06C01,GSM6980416
X205483080007_R01C02,GSM6980417
X205483080007_R02C02,GSM6980418
X205483080007_R03C02,GSM6980419
X205483080007_R04C02,GSM6980420
X205483080007_R05C02,GSM6980421
X205483080007_R06C02,GSM6980422
X205483080008_R01C01,GSM6980423
X205483080008_R02C01,GSM6980424
X205483080008_R03C01,GSM6980425
X205483080008_R04C01,GSM6980426
X205483080008_R05C01,GSM6980427
X205483080008_R06C01,GSM6980428
X205483080008_R01C02,GSM6980429
X205483080008_R02C02,GSM6980430
X205483080008_R03C02,GSM6980431
X205483080008_R04C02,GSM6980432
X205483080008_R05C02,GSM6980433
X205483080008_R06C02,GSM6980434
X205477000005_R01C01,GSM6980435
X205477000005_R02C01,GSM6980436
X205477000005_R03C01,GSM6980437
X205477000005_R04C01,GSM6980438
X205477000005_R05C01,GSM6980439
X205477000005_R06C01,GSM6980440
X205477000005_R01C02,GSM6980441
X205477000005_R02C02,GSM6980442
X205477000005_R03C02,GSM6980443
X205477000005_R04C02,GSM6980444
X205477000005_R05C02,GSM6980445
X205477000005_R06C02,GSM6980446
X205477000006_R01C01,GSM6980447
X205477000006_R02C01,GSM6980448
X205477000006_R03C01,GSM6980449
X205477000006_R04C01,GSM6980450
X205477000006_R05C01,GSM6980451
X205477000006_R06C01,GSM6980452
X205477000006_R01C02,GSM6980453
X205477000006_R02C02,GSM6980454
X205477000006_R03C02,GSM6980455
X205477000006_R04C02,GSM6980456
X205477000006_R05C02,GSM6980457
X205477000006_R06C02,GSM6980458
X205483080011_R01C01,GSM6980459
X205483080011_R02C01,GSM6980460
X205483080011_R03C01,GSM6980461
X205483080011_R04C01,GSM6980462
X205483080011_R05C01,GSM6980463
X205483080011_R06C01,GSM6980464
X205483080011_R01C02,GSM6980465
X205483080011_R02C02,GSM6980466
X205483080011_R03C02,GSM6980467
X205483080011_R04C02,GSM6980468
X205483080011_R05C02,GSM6980469
X205483080011_R06C02,GSM6980470
X205483080006_R01C01,GSM6980471
X205483080006_R02C01,GSM6980472
X205483080006_R03C01,GSM6980473
X205483080006_R04C01,GSM6980474
X205483080006_R05C01,GSM6980475
X205483080006_R06C01,GSM6980476
X205483080006_R01C02,GSM6980477
X205483080006_R02C02,GSM6980478
X205483080006_R03C02,GSM6980479
X205483080006_R04C02,GSM6980480
X205483080006_R05C02,GSM6980481
X205483080006_R06C02,GSM6980482
X205483080012_R01C01,GSM6980483
X205483080012_R02C01,GSM6980484
X205483080012_R03C01,GSM6980485
X205483080012_R04C01,GSM6980486
X205483080012_R05C01,GSM6980487
X205483080012_R06C01,GSM6980488
X205483080012_R01C02,GSM6980489
X205483080012_R02C02,GSM6980490
X205483080012_R03C02,GSM6980491
X205483080012_R04C02,GSM6980492
X205483080012_R05C02,GSM6980493
X205483080012_R06C02,GSM6980494
X205477000003_R01C01,GSM6980495
X205477000003_R02C01,GSM6980496
X205477000003_R03C01,GSM6980497
X205477000003_R04C01,GSM6980498
X205477000003_R05C01,GSM6980499
X205477000003_R06C01,GSM6980500
X205477000003_R01C02,GSM6980501
X205477000003_R02C02,GSM6980502
X205477000003_R03C02,GSM6980503
X205477000003_R04C02,GSM6980504
X205477000003_R05C02,GSM6980505
X205477000003_R06C02,GSM6980506
X205483080021_R01C01,GSM6980507
X205483080021_R02C01,GSM6980508
X205483080021_R03C01,GSM6980509
X205483080021_R04C01,GSM6980510
X205483080021_R05C01,GSM6980511
X205483080021_R06C01,GSM6980512
X205483080021_R01C02,GSM6980513
X205483080021_R02C02,GSM6980514
X205483080021_R03C02,GSM6980515
X205483080021_R04C02,GSM6980516
X205483080021_R05C02,GSM6980517
X205483080021_R06C02,GSM6980518
X205477000004_R01C01,GSM6980519
X205477000004_R02C01,GSM6980520
X205477000004_R03C01,GSM6980521
X205477000004_R04C01,GSM6980522
X205477000004_R05C01,GSM6980523
X205477000004_R06C01,GSM6980524
X205477000004_R01C02,GSM6980525
X205477000004_R02C02,GSM6980526
X205477000004_R03C02,GSM6980527
X205477000004_R04C02,GSM6980528
X205477000004_R05C02,GSM6980529
X205477000004_R06C02,GSM6980530
X202894750025_R03C02,GSM6980531
X202894750025_R04C02,GSM6980532
X202894750025_R05C02,GSM6980533
X202894750025_R06C02,GSM6980534
X202897220131_R01C01,GSM6980535
X202897220131_R02C01,GSM6980536
X202897220131_R03C01,GSM6980537
X202897220131_R04C01,GSM6980538
X202897220131_R05C01,GSM6980539
X202897220131_R06C01,GSM6980540
X202897220131_R01C02,GSM6980541
X202897220131_R02C02,GSM6980542
X202897220131_R03C02,GSM6980543
X202897220131_R04C02,GSM6980544
X202897220131_R05C02,GSM6980545
X202897220131_R06C02,GSM6980546
X202897220089_R01C01,GSM6980547
X202897220089_R02C01,GSM6980548
X202897220089_R03C01,GSM6980549
X202897220089_R04C01,GSM6980550
X202897220089_R02C02,GSM6980551
X202897220089_R03C02,GSM6980552
X202897220089_R04C02,GSM6980553
X202897220089_R05C02,GSM6980554
X202897220089_R06C02,GSM6980555
X202897220037_R01C01,GSM6980556
X202897220037_R01C02,GSM6980557
X202897220037_R03C02,GSM6980558
X202897220037_R05C02,GSM6980559
X202894750042_R01C01,GSM6980560
X202894750042_R02C01,GSM6980561
X202894750042_R03C01,GSM6980562
X202894750042_R04C01,GSM6980563
X202894750042_R05C01,GSM6980564
X202894750042_R06C01,GSM6980565
X202894750042_R01C02,GSM6980566
X202894750042_R02C02,GSM6980567
X202894750042_R03C02,GSM6980568
X202894750042_R04C02,GSM6980569
X202894750042_R05C02,GSM6980570
X202894750042_R06C02,GSM6980571
X202897220042_R01C01,GSM6980572
X202897220042_R02C01,GSM6980573
X202897220042_R03C01,GSM6980574
X202897220042_R04C01,GSM6980575
X202897220042_R05C01,GSM6980576
X202897220042_R06C01,GSM6980577
X202897220042_R01C02,GSM6980578
X202897220042_R02C02,GSM6980579
X202897220042_R03C02,GSM6980580
X202897220042_R04C02,GSM6980581
X202897220042_R05C02,GSM6980582
X202897220042_R06C02,GSM6980583
X202897220052_R01C01,GSM6980584
X202897220052_R02C01,GSM6980585
X202897220052_R03C01,GSM6980586
X202897220052_R04C01,GSM6980587
X202897220052_R05C01,GSM6980588
X202897220052_R06C01,GSM6980589
X202897220052_R01C02,GSM6980590
X202897220052_R02C02,GSM6980591
X202897220052_R03C02,GSM6980592
X202897220052_R04C02,GSM6980593
X202897220052_R05C02,GSM6980594
X202897220052_R06C02,GSM6980595
X202897220054_R01C01,GSM6980596
X202897220054_R02C01,GSM6980597
X202897220054_R03C01,GSM6980598
X202897220054_R04C01,GSM6980599
X202897220054_R05C01,GSM6980600
X202897220054_R06C01,GSM6980601
X202897220054_R01C02,GSM6980602
X202897220054_R02C02,GSM6980603
X202897220054_R03C02,GSM6980604
X202897220054_R04C02,GSM6980605
X202897220054_R05C02,GSM6980606
X202897220054_R06C02,GSM6980607
X202897220056_R01C01,GSM6980608
X202897220056_R02C01,GSM6980609
X202897220056_R03C01,GSM6980610
X202897220056_R04C01,GSM6980611
X202897220056_R05C01,GSM6980612
X202897220056_R06C01,GSM6980613
X202897220056_R01C02,GSM6980614
X202897220056_R02C02,GSM6980615
X202897220056_R03C02,GSM6980616
X202897220056_R04C02,GSM6980617
X202897220056_R05C02,GSM6980618
X202897220087_R01C01,GSM6980619
X202897220087_R02C01,GSM6980620
X202897220087_R03C01,GSM6980621
X202897220087_R04C01,GSM6980622
X202897220087_R05C01,GSM6980623
X202897220087_R06C01,GSM6980624
X202897220087_R01C02,GSM6980625
X202897220087_R02C02,GSM6980626
X202897220087_R03C02,GSM6980627
X202897220087_R04C02,GSM6980628
X202897220087_R05C02,GSM6980629
X202897220087_R06C02,GSM6980630
X202897220123_R01C01,GSM6980631
X202897220123_R02C01,GSM6980632
X202897220123_R03C01,GSM6980633
X202897220123_R04C01,GSM6980634
X202897220123_R05C01,GSM6980635
X202897220123_R01C02,GSM6980636
X202897220123_R02C02,GSM6980637
X202897220123_R03C02,GSM6980638
X202897220123_R05C02,GSM6980639
X202897220123_R06C02,GSM6980640
X202897220122_R01C01,GSM6980641
X202897220122_R02C01,GSM6980642
X202897220122_R03C01,GSM6980643
X202897220122_R04C01,GSM6980644
X202897220122_R05C01,GSM6980645
X202897220122_R06C01,GSM6980646
X202897220122_R01C02,GSM6980647
X202897220122_R02C02,GSM6980648
X202897220122_R03C02,GSM6980649
X202897220122_R04C02,GSM6980650
X202897220122_R05C02,GSM6980651
X202897220122_R06C02,GSM6980652
X203867110003_R01C01,GSM6980653
X203867110003_R02C01,GSM6980654
X203867110003_R03C01,GSM6980655
X203867110003_R04C01,GSM6980656
X203867110003_R05C01,GSM6980657
X203867110003_R06C01,GSM6980658
X203867110003_R01C02,GSM6980659
X203867110003_R02C02,GSM6980660
X203867110003_R03C02,GSM6980661
X203867110003_R04C02,GSM6980662
X203867110003_R05C02,GSM6980663
X203867110003_R06C02,GSM6980664
X203867110001_R01C01,GSM6980665
X203867110001_R02C01,GSM6980666
X203867110001_R03C01,GSM6980667
X203867110001_R04C01,GSM6980668
X203867110001_R05C01,GSM6980669
X203867110001_R06C01,GSM6980670
X203867110001_R01C02,GSM6980671
X203867110001_R02C02,GSM6980672
X203867110001_R03C02,GSM6980673
X203867110001_R04C02,GSM6980674
X203867110001_R05C02,GSM6980675
X203867110001_R06C02,GSM6980676
X203867110004_R01C01,GSM6980677
X203867110004_R02C01,GSM6980678
X203867110004_R03C01,GSM6980679
X203867110004_R04C01,GSM6980680
X203867110004_R05C01,GSM6980681
X203867110004_R06C01,GSM6980682
X203867110004_R01C02,GSM6980683
X203867110004_R02C02,GSM6980684
X203867110004_R03C02,GSM6980685
X203867110004_R04C02,GSM6980686
X203867110004_R05C02,GSM6980687
X203867110004_R06C02,GSM6980688
X203867110002_R01C01,GSM6980689
X203867110002_R02C01,GSM6980690
X203867110002_R03C01,GSM6980691
X203867110002_R04C01,GSM6980692
X203867110002_R05C01,GSM6980693
X203867110002_R06C01,GSM6980694
X203867110002_R01C02,GSM6980695
X203867110002_R02C02,GSM6980696
X203867110002_R03C02,GSM6980697
X203867110002_R04C02,GSM6980698
X203867110002_R05C02,GSM6980699
X205128010033_R02C01,GSM6980700
X205128010033_R03C01,GSM6980701
X205128010033_R04C01,GSM6980702
X205128010033_R05C01,GSM6980703
X205128010033_R06C01,GSM6980704
X205128010033_R01C02,GSM6980705
X205128010033_R02C02,GSM6980706
X205128010033_R03C02,GSM6980707
X205128010033_R04C02,GSM6980708
X205128010033_R05C02,GSM6980709
X205128010033_R06C02,GSM6980710
X205128010010_R01C01,GSM6980711
X205128010010_R02C01,GSM6980712
X205128010010_R03C01,GSM6980713
X205128010010_R04C01,GSM6980714
X205128010010_R05C01,GSM6980715
X205128010010_R06C01,GSM6980716
X205128010010_R01C02,GSM6980717
X205128010010_R03C02,GSM6980718
X205128010010_R04C02,GSM6980719
X205128010010_R06C02,GSM6980720
X205128010011_R01C01,GSM6980721
X205128010011_R02C01,GSM6980722
X205128010011_R03C01,GSM6980723
X205128010011_R04C01,GSM6980724
X205128010011_R05C01,GSM6980725
X205128010011_R06C01,GSM6980726
X205128010011_R01C02,GSM6980727
X205128010011_R02C02,GSM6980728
X205128010011_R03C02,GSM6980729
X205128010011_R04C02,GSM6980730
X205128010011_R05C02,GSM6980731
X205128010011_R06C02,GSM6980732
X205138660001_R01C01,GSM6980733
X205138660001_R02C01,GSM6980734
X205138660001_R03C01,GSM6980735
X205138660001_R04C01,GSM6980736
X205138660001_R05C01,GSM6980737
X205138660001_R06C01,GSM6980738
X205138660001_R01C02,GSM6980739
X205138660001_R02C02,GSM6980740
X205138660001_R03C02,GSM6980741
X205138660001_R04C02,GSM6980742
X205138660001_R05C02,GSM6980743
X205138660001_R06C02,GSM6980744
X205166520007_R06C01,GSM6980745
X205166520007_R01C02,GSM6980746
X205166520007_R02C02,GSM6980747
X205166520007_R03C02,GSM6980748
X205166520007_R04C02,GSM6980749
X205166520007_R05C02,GSM6980750
X205307780004_R01C01,GSM6980751
X205307780004_R02C01,GSM6980752
X205307780004_R03C01,GSM6980753
X205307780004_R04C01,GSM6980754
X205307780004_R05C01,GSM6980755
X205307780004_R06C01,GSM6980756
X205307780004_R01C02,GSM6980757
X205307780004_R02C02,GSM6980758
X205307780004_R03C02,GSM6980759
X205307780004_R04C02,GSM6980760
X205307780004_R05C02,GSM6980761
X205307780004_R06C02,GSM6980762
X205166520009_R01C01,GSM6980763
X205166520009_R02C01,GSM6980764
X205166520009_R03C01,GSM6980765
X205166520009_R04C01,GSM6980766
X205166520009_R05C01,GSM6980767
X205166520009_R06C01,GSM6980768
X205166520009_R01C02,GSM6980769
X205166520009_R02C02,GSM6980770
X205166520009_R03C02,GSM6980771
X205166520009_R04C02,GSM6980772
X205166520009_R05C02,GSM6980773
X205166520009_R06C02,GSM6980774
X205307780019_R01C01,GSM6980775
X205307780019_R02C01,GSM6980776
X205307780019_R03C01,GSM6980777
X205307780019_R04C01,GSM6980778
X205307780019_R05C01,GSM6980779
X205307780019_R06C01,GSM6980780
X205307780019_R01C02,GSM6980781
X205307780019_R02C02,GSM6980782
X205307780019_R03C02,GSM6980783
X205307780019_R04C02,GSM6980784
X205307780019_R05C02,GSM6980785
X205307780019_R06C02,GSM6980786
X205600840069_R01C01,GSM6980787
X205600840069_R02C01,GSM6980788
X205600840069_R03C01,GSM6980789
X205600840069_R04C01,GSM6980790
X205600840069_R05C01,GSM6980791
X205600840069_R06C01,GSM6980792
X205600840069_R01C02,GSM6980793
X205600840069_R02C02,GSM6980794
X205600840069_R03C02,GSM6980795
X205600840069_R04C02,GSM6980796
X205600840069_R05C02,GSM6980797
X205600840069_R06C02,GSM6980798
X205600840087_R01C01,GSM6980799
X205600840087_R02C01,GSM6980800
X205600840087_R03C01,GSM6980801
X205600840087_R04C01,GSM6980802
X205600840087_R05C01,GSM6980803
X205600840087_R06C01,GSM6980804
X205600840087_R01C02,GSM6980805
X205600840087_R02C02,GSM6980806
X205600840087_R03C02,GSM6980807
X205600840087_R04C02,GSM6980808
X205600840087_R05C02,GSM6980809
X205600840087_R06C02,GSM6980810
X205600840091_R01C01,GSM6980811
X205600840091_R02C01,GSM6980812
X205600840091_R03C01,GSM6980813
X205600840091_R04C01,GSM6980814
X205600840091_R05C01,GSM6980815
X205600840091_R06C01,GSM6980816
X205600840091_R01C02,GSM6980817
X205600840091_R02C02,GSM6980818
X205600840091_R03C02,GSM6980819
X205600840091_R04C02,GSM6980820
X205600840091_R05C02,GSM6980821
X205600840091_R06C02,GSM6980822
X205600840071_R01C01,GSM6980823
X205600840071_R02C01,GSM6980824
X205600840071_R03C01,GSM6980825
X205600840071_R04C01,GSM6980826
X205600840071_R05C01,GSM6980827
X205600840071_R06C01,GSM6980828
X205600840071_R01C02,GSM6980829
X205600840071_R02C02,GSM6980830
X205600840071_R03C02,GSM6980831
X205600840071_R04C02,GSM6980832
X205600840071_R05C02,GSM6980833
X205600840071_R06C02,GSM6980834
X202897220097_R01C01,GSM6980835
X202897220097_R02C01,GSM6980836
X202897220097_R03C01,GSM6980837
X202897220097_R04C01,GSM6980838
X202897220097_R05C01,GSM6980839
X202897220097_R06C01,GSM6980840
X202897220097_R01C02,GSM6980841
X202897220097_R02C02,GSM6980842
X202897220097_R03C02,GSM6980843
X202897220097_R04C02,GSM6980844
X202897220097_R05C02,GSM6980845
X202897220097_R06C02,GSM6980846
X202897220039_R01C01,GSM6980847
X202897220039_R02C01,GSM6980848
X202897220039_R03C01,GSM6980849
X202897220039_R04C01,GSM6980850
X202897220039_R05C01,GSM6980851
X202897220039_R06C01,GSM6980852
X202897220039_R01C02,GSM6980853
X202897220039_R02C02,GSM6980854
X202897220039_R03C02,GSM6980855
X202897220039_R04C02,GSM6980856
X202897220039_R05C02,GSM6980857
X202897220039_R06C02,GSM6980858
X202943350003_R01C01,GSM6980859
X202943350003_R02C01,GSM6980860
X202943350003_R03C01,GSM6980861
X202943350003_R04C01,GSM6980862
X202943350003_R05C01,GSM6980863
X202943350003_R06C01,GSM6980864
X202943350003_R01C02,GSM6980865
X202943350003_R02C02,GSM6980866
X202943350003_R03C02,GSM6980867
X202943350003_R04C02,GSM6980868
X202943350003_R05C02,GSM6980869
X202943350003_R06C02,GSM6980870
X202897220130_R01C01,GSM6980871
X202897220130_R02C01,GSM6980872
X202897220130_R03C01,GSM6980873
X202897220130_R04C01,GSM6980874
X202897220130_R05C01,GSM6980875
X202897220130_R06C01,GSM6980876
X202897220130_R01C02,GSM6980877
X202897220130_R02C02,GSM6980878
X202897220130_R03C02,GSM6980879
X202897220130_R04C02,GSM6980880
X202897220130_R05C02,GSM6980881
X202897220130_R06C02,GSM6980882
X202897220078_R01C01,GSM6980883
X202897220078_R02C01,GSM6980884
X202897220078_R03C01,GSM6980885
X202897220078_R04C01,GSM6980886
X202897220078_R05C01,GSM6980887
X202897220078_R06C01,GSM6980888
X202897220078_R01C02,GSM6980889
X202897220078_R02C02,GSM6980890
X202897220078_R03C02,GSM6980891
X202897220078_R04C02,GSM6980892
X202897220078_R05C02,GSM6980893
X202897220078_R06C02,GSM6980894
X202943350004_R01C01,GSM6980895
X202943350004_R02C01,GSM6980896
X202943350004_R03C01,GSM6980897
X202943350004_R04C01,GSM6980898
X202943350004_R05C01,GSM6980899
X202943350004_R06C01,GSM6980900
X202943350004_R01C02,GSM6980901
X202943350004_R02C02,GSM6980902
X202943350004_R03C02,GSM6980903
X202943350004_R04C02,GSM6980904
X202943350004_R05C02,GSM6980905
X202943350004_R06C02,GSM6980906
X203203210012_R01C01,GSM6980907
X203203210012_R02C01,GSM6980908
X203203210012_R03C01,GSM6980909
X203203210012_R04C01,GSM6980910
X203203210012_R05C01,GSM6980911
X203203210012_R06C01,GSM6980912
X203203210012_R01C02,GSM6980913
X203203210012_R02C02,GSM6980914
X203203210012_R03C02,GSM6980915
X203203210012_R04C02,GSM6980916
X203203210012_R05C02,GSM6980917
X203203210012_R06C02,GSM6980918
X202897220077_R01C01,GSM6980919
X202897220077_R02C01,GSM6980920
X202897220077_R03C01,GSM6980921
X202897220077_R04C01,GSM6980922
X202897220077_R05C01,GSM6980923
X202897220077_R06C01,GSM6980924
X202897220077_R01C02,GSM6980925
X202897220077_R02C02,GSM6980926
X202897220077_R03C02,GSM6980927
X202897220077_R04C02,GSM6980928
X202897220077_R05C02,GSM6980929
X202897220077_R06C02,GSM6980930
X202943350005_R01C01,GSM6980931
X202943350005_R02C01,GSM6980932
X202943350005_R03C01,GSM6980933
X202943350005_R04C01,GSM6980934
