SpeciesCommonName,SpeciesLatinName,Tissue,Female,Age,SID
Pig,Sus scrofa domesticus,Fetus,,-0.16,X205600840047_R01C02
Naked mole rat,Heterocephalus glaber,iPSC,0,,X205600840047_R02C01
Yuma myotis,Myotis yumanensis,Fibroblast,,,X205600840047_R02C02
Muskrat,Ondatra zibethicus,iPSC,,,X205600840047_R03C01
Naked mole rat,Heterocephalus glaber,iPSC,0,,X205600840047_R03C02
Naked mole rat,Heterocephalus glaber,iPSC,0,,X205600840047_R04C02
Naked mole rat,Heterocephalus glaber,Fibroblast,0,1,X205600840047_R05C01
Naked mole rat,Heterocephalus glaber,Fibroblast,0,,X205600840047_R06C01
Dog,Canis lupus familiaris,Blood,1,1.3,X205600840048_R01C01
Dog,Canis lupus familiaris,Blood,1,4.5,X205600840048_R01C02
Dog,Canis lupus familiaris,Blood,1,1.2,X205600840048_R02C01
Dog,Canis lupus familiaris,Blood,0,10.5,X205600840048_R02C02
Dog,Canis lupus familiaris,Blood,1,10.1,X205600840048_R03C01
Dog,Canis lupus familiaris,Blood,0,4.2,X205600840048_R03C02
Dog,Canis lupus familiaris,Blood,1,6.1,X205600840048_R04C01
Dog,Canis lupus familiaris,Blood,0,11.3,X205600840048_R04C02
Dog,Canis lupus familiaris,Blood,1,,X205600840048_R05C01
Dog,Canis lupus familiaris,Blood,0,,X205600840048_R05C02
Dog,Canis lupus familiaris,Blood,0,,X205600840048_R06C01
Dog,Canis lupus familiaris,Blood,0,9.7,X205600840048_R06C02
Naked mole rat,Heterocephalus glaber,Fetus,,-0.082191781,X205600840051_R03C01
Naked mole rat,Heterocephalus glaber,Fetus,,-0.082191781,X205600840051_R04C02
Naked mole rat,Heterocephalus glaber,Fetus,,-0.082191781,X205600840058_R05C01
Naked mole rat,Heterocephalus glaber,Fetus,,-0.082191781,X205600840058_R05C02
Dog,Canis lupus familiaris,Blood,0,11.2,X205600840062_R01C01
Dog,Canis lupus familiaris,Blood,0,1.2,X205600840062_R01C02
Dog,Canis lupus familiaris,Blood,1,2.9,X205600840062_R02C01
Dog,Canis lupus familiaris,Blood,1,0.8,X205600840062_R02C02
Dog,Canis lupus familiaris,Blood,0,7,X205600840062_R03C02
Dog,Canis lupus familiaris,Blood,1,1.5,X205600840062_R04C01
Dog,Canis lupus familiaris,Blood,0,9.4,X205600840062_R04C02
Dog,Canis lupus familiaris,Blood,0,0.5,X205600840062_R05C01
Dog,Canis lupus familiaris,Blood,0,2.1,X205600840062_R05C02
Dog,Canis lupus familiaris,Blood,0,1.3,X205600840062_R06C01
Dog,Canis lupus familiaris,Blood,0,1,X205600840062_R06C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,37,X205600840063_R01C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,1,19,X205600840063_R01C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,,X205600840063_R02C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,31,X205600840063_R02C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,1,15,X205600840063_R03C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,19,X205600840063_R03C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,20,X205600840063_R04C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,24,X205600840063_R04C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,21,X205600840063_R05C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,19,X205600840063_R05C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,15,X205600840063_R06C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,20,X205600840063_R06C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,1,12,X205600840064_R01C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,8,X205600840064_R01C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,18,X205600840064_R02C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,17,X205600840064_R02C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,24,X205600840064_R03C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,1,14,X205600840064_R03C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,1,3,X205600840064_R04C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,19,X205600840064_R04C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,23,X205600840064_R05C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,7,X205600840064_R05C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,14,X205600840064_R06C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,19,X205600840064_R06C02
Dog,Canis lupus familiaris,Blood,1,13.3,X205600840065_R01C01
Dog,Canis lupus familiaris,Blood,1,7.2,X205600840065_R01C02
Dog,Canis lupus familiaris,Blood,1,7.5,X205600840065_R02C01
Dog,Canis lupus familiaris,Blood,1,5.2,X205600840065_R02C02
Dog,Canis lupus familiaris,Blood,1,13.3,X205600840065_R03C01
Dog,Canis lupus familiaris,Blood,1,7,X205600840065_R03C02
Dog,Canis lupus familiaris,Blood,1,7.1,X205600840065_R04C01
Dog,Canis lupus familiaris,Blood,0,3.3,X205600840065_R04C02
Dog,Canis lupus familiaris,Blood,1,2.3,X205600840065_R05C01
Dog,Canis lupus familiaris,Blood,0,13.2,X205600840065_R05C02
Dog,Canis lupus familiaris,Blood,0,2.4,X205600840065_R06C01
Dog,Canis lupus familiaris,Blood,1,3,X205600840065_R06C02
Red ruffed lemur(V.variegata),Varecia variegata,Blood,0,39.39,X205600840067_R01C01
Bamboo lemur,Hapalemur griseus,Skin,1,26.12,X205600840067_R01C02
White-headed lemur,Eulemur albifrons,Skin,1,34.59,X205600840067_R02C01
Fat-tailed dwarf lemur,Cheirogaleus medius,Skin,0,29.62,X205600840067_R02C02
Black lemur,Eulemur macaco,Skin,0,34.48,X205600840067_R03C01
Blue-eyed black lemur,Eulemur flavifrons,Skin,0,20.41,X205600840067_R03C02
Slender loris,Loris tardigradus,Skin,1,17.21,X205600840067_R04C01
Sanford's brown lemur,Eulemur sanfordi,Skin,1,32.94,X205600840067_R04C02
Red-bellied lemur,Eulemur rubriventer,Skin,1,33.84,X205600840067_R05C01
Greater galago,Otolemur crassicaudatus,Skin,1,14.69,X205600840067_R05C02
Ring-tailed lemur,Lemur catta,Skin,0,0.06,X205600840067_R06C01
Red ruffed lemur(V.rubra),Varecia rubra,Skin,0,0.38,X205600840067_R06C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840069_R01C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840069_R01C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840069_R02C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840069_R02C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840069_R03C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840069_R03C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840069_R04C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840069_R04C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840069_R05C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840069_R05C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840069_R06C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840069_R06C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840071_R01C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840071_R01C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840071_R02C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840071_R02C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840071_R03C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840071_R03C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840071_R04C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840071_R04C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840071_R05C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840071_R05C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840071_R06C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840071_R06C02
Crowned lemur,Eulemur coronatus,Skin,0,19.1,X205600840073_R01C01
Potto(P.coquereli),Propithecus coquereli,Skin,0,12.29,X205600840073_R01C02
Brown lemur,Eulemur fulvus,Skin,1,29.83,X205600840073_R02C01
Diademed sifaka,Propithecus diadema,Skin,0,18.65,X205600840073_R02C02
Mongoose lemur,Eulemur mongoz,Skin,0,30.77,X205600840073_R03C01
Collared brown lemur,Eulemur collaris,Skin,1,33.83,X205600840073_R03C02
Northern giant mouse lemur,Mirza zaza,Skin,0,18.06,X205600840073_R04C01
Aye-aye,Daubentonia madagascariensis,Skin,0,32.64,X205600840073_R04C02
Slow loris,Nycticebus coucang,Skin,1,19.33,X205600840073_R05C01
Red ruffed lemur(V.variegata),Varecia variegata,Skin,0,2.33,X205600840073_R05C02
Pygmy slow loris,Nycticebus pygmaeus,Skin,0,9.7,X205600840073_R06C01
South African galago,Galago moholi,Skin,1,5.9,X205600840073_R06C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,1,20,X205600840074_R01C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,13,X205600840074_R02C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,1,18,X205600840074_R02C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,1,36,X205600840074_R03C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,19,X205600840074_R03C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,20,X205600840074_R04C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,19,X205600840074_R05C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,1,13,X205600840074_R05C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,1,24,X205600840074_R06C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,8,X205600840074_R06C02
Muskrat,Ondatra zibethicus,Fibroblast,,,X205600840076_R01C01
Pig,Sus scrofa domesticus,ES,,-0.3,X205600840076_R01C02
Naked mole rat,Heterocephalus glaber,iPSC,1,,X205600840076_R02C01
Pig,Sus scrofa domesticus,Fetus,,-0.16,X205600840076_R02C02
Guinea pig,Cavia porcellus,Fibroblast,,,X205600840076_R03C02
Naked mole rat,Heterocephalus glaber,iPSC,0,,X205600840076_R04C02
Naked mole rat,Heterocephalus glaber,Fibroblast,0,,X205600840076_R05C01
Naked mole rat,Heterocephalus glaber,Fibroblast,0,,X205600840076_R06C01
Dog,Canis lupus familiaris,Blood,1,15.7,X205600840077_R01C01
Dog,Canis lupus familiaris,Blood,1,7.9,X205600840077_R01C02
Dog,Canis lupus familiaris,Blood,1,11.5,X205600840077_R02C01
Dog,Canis lupus familiaris,Blood,0,6.6,X205600840077_R02C02
Dog,Canis lupus familiaris,Blood,1,1.1,X205600840077_R03C01
Dog,Canis lupus familiaris,Blood,0,12.2,X205600840077_R03C02
Dog,Canis lupus familiaris,Blood,1,9.9,X205600840077_R04C01
Dog,Canis lupus familiaris,Blood,0,1,X205600840077_R04C02
Dog,Canis lupus familiaris,Blood,1,15.7,X205600840077_R05C01
Dog,Canis lupus familiaris,Blood,1,12.7,X205600840077_R05C02
Dog,Canis lupus familiaris,Blood,0,16.1,X205600840077_R06C01
Dog,Canis lupus familiaris,Blood,1,1.3,X205600840077_R06C02
Dog,Canis lupus familiaris,Blood,1,11.7,X205600840078_R01C01
Dog,Canis lupus familiaris,Blood,1,1.2,X205600840078_R01C02
Dog,Canis lupus familiaris,Blood,0,7.1,X205600840078_R02C01
Dog,Canis lupus familiaris,Blood,1,7.7,X205600840078_R02C02
Dog,Canis lupus familiaris,Blood,1,10.9,X205600840078_R03C01
Dog,Canis lupus familiaris,Blood,1,1.5,X205600840078_R03C02
Dog,Canis lupus familiaris,Blood,0,1.6,X205600840078_R04C02
Dog,Canis lupus familiaris,Blood,1,2.1,X205600840078_R05C01
Dog,Canis lupus familiaris,Blood,1,3.8,X205600840078_R06C01
Dog,Canis lupus familiaris,Blood,1,1.7,X205600840078_R06C02
Dog,Canis lupus familiaris,Blood,1,1.3,X205600840081_R01C01
Dog,Canis lupus familiaris,Blood,0,11.2,X205600840081_R01C02
Dog,Canis lupus familiaris,Blood,1,1,X205600840081_R02C01
Dog,Canis lupus familiaris,Blood,1,7.6,X205600840081_R02C02
Dog,Canis lupus familiaris,Blood,0,4,X205600840081_R03C02
Dog,Canis lupus familiaris,Blood,1,13.1,X205600840081_R04C01
Dog,Canis lupus familiaris,Blood,0,4.7,X205600840081_R04C02
Dog,Canis lupus familiaris,Blood,0,16,X205600840081_R05C01
Dog,Canis lupus familiaris,Blood,0,0.4,X205600840081_R05C02
Dog,Canis lupus familiaris,Blood,1,7.1,X205600840081_R06C01
Dog,Canis lupus familiaris,Blood,0,8.3,X205600840081_R06C02
Potto(P.coquereli),Propithecus coquereli,Blood,0,28.52,X205600840085_R01C01
Golden-crowned sifaka,Propithecus tattersalli,Blood,0,25.43,X205600840085_R01C02
Diademed sifaka,Propithecus diadema,Blood,0,14.19,X205600840085_R02C01
Red ruffed lemur(V.rubra),Varecia rubra,Blood,0,0.38,X205600840085_R02C02
Diademed sifaka,Propithecus diadema,Blood,0,16.36,X205600840085_R03C01
Red ruffed lemur(V.rubra),Varecia rubra,Blood,1,12.96,X205600840085_R03C02
Potto(P.potto),Perodicticus potto,Blood,0,11.5,X205600840085_R04C01
Red ruffed lemur(V.rubra),Varecia rubra,Blood,0,34.85,X205600840085_R04C02
Golden-crowned sifaka,Propithecus tattersalli,Blood,0,3.52,X205600840085_R05C01
Red ruffed lemur(V.variegata),Varecia variegata,Blood,0,0.86,X205600840085_R05C02
Golden-crowned sifaka,Propithecus tattersalli,Blood,0,17.27,X205600840085_R06C01
Red ruffed lemur(V.variegata),Varecia variegata,Blood,0,11.37,X205600840085_R06C02
Mongoose lemur,Eulemur mongoz,Blood,0,30.77,X205600840086_R01C01
Red lemur,Eulemur rufus,Blood,0,30.32,X205600840086_R01C02
Red-bellied lemur,Eulemur rubriventer,Blood,1,7.87,X205600840086_R02C01
Sanford's brown lemur,Eulemur sanfordi,Blood,0,9.44,X205600840086_R02C02
Red-bellied lemur,Eulemur rubriventer,Blood,0,13.64,X205600840086_R03C01
Sanford's brown lemur,Eulemur sanfordi,Blood,1,14.35,X205600840086_R03C02
Red-bellied lemur,Eulemur rubriventer,Blood,1,33.84,X205600840086_R04C01
Sanford's brown lemur,Eulemur sanfordi,Blood,1,32.94,X205600840086_R04C02
Red lemur,Eulemur rufus,Blood,1,5.68,X205600840086_R05C01
South African galago,Galago moholi,Blood,0,3.9,X205600840086_R05C02
Red lemur,Eulemur rufus,Blood,0,13.51,X205600840086_R06C01
South African galago,Galago moholi,Blood,0,6.76,X205600840086_R06C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840087_R01C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840087_R01C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840087_R02C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840087_R02C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840087_R03C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840087_R03C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840087_R04C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840087_R04C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840087_R05C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840087_R05C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840087_R06C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840087_R06C02
Human,Homo sapiens,Blood,0,73.89863014,X205600840088_R01C01
Human,Homo sapiens,Blood,0,76.34246575,X205600840088_R01C02
Human,Homo sapiens,Blood,0,68.23809417,X205600840088_R02C01
Human,Homo sapiens,Blood,0,66.25205479,X205600840088_R02C02
Human,Homo sapiens,Blood,1,83.21917808,X205600840088_R03C01
Human,Homo sapiens,Blood,0,57.56712329,X205600840088_R03C02
Human,Homo sapiens,Blood,1,78.78630137,X205600840088_R04C01
Human,Homo sapiens,Blood,1,73.9485216,X205600840088_R04C02
Human,Homo sapiens,Blood,0,74.98356164,X205600840088_R05C01
Human,Homo sapiens,Blood,0,83.69041096,X205600840088_R05C02
Human,Homo sapiens,Blood,0,61.41369863,X205600840088_R06C01
Human,Homo sapiens,Blood,0,69.53846096,X205600840088_R06C02
Crowned lemur,Eulemur coronatus,Blood,0,12.77,X205600840089_R01C01
Brown lemur,Eulemur fulvus,Blood,1,29.83,X205600840089_R01C02
Black lemur,Eulemur macaco,Blood,1,9.52,X205600840089_R02C02
Blue-eyed black lemur,Eulemur flavifrons,Blood,0,0.32,X205600840089_R03C01
Black lemur,Eulemur macaco,Blood,0,11.37,X205600840089_R03C02
Blue-eyed black lemur,Eulemur flavifrons,Blood,0,13.52,X205600840089_R04C01
Black lemur,Eulemur macaco,Blood,0,34.48,X205600840089_R04C02
Blue-eyed black lemur,Eulemur flavifrons,Blood,0,27.4,X205600840089_R05C01
Mongoose lemur,Eulemur mongoz,Blood,1,0.82,X205600840089_R05C02
Brown lemur,Eulemur fulvus,Blood,0,17.38,X205600840089_R06C01
Mongoose lemur,Eulemur mongoz,Blood,1,12.34,X205600840089_R06C02
Naked mole rat,Heterocephalus glaber,Fibroblast,0,1,X205600840090_R01C01
Naked mole rat,Heterocephalus glaber,Fibroblast,1,,X205600840090_R02C01
Pig,Sus scrofa domesticus,Fibroblast,,0.5,X205600840090_R03C01
Naked mole rat,Heterocephalus glaber,Fibroblast,0,1,X205600840090_R03C02
Pig,Sus scrofa domesticus,Fetus,,-0.16,X205600840090_R04C01
Naked mole rat,Heterocephalus glaber,Fibroblast,0,,X205600840090_R04C02
Pig,Sus scrofa domesticus,Fibroblast,,0.5,X205600840090_R05C02
Naked mole rat,Heterocephalus glaber,iPSC,0,,X205600840090_R06C01
Pig,Sus scrofa domesticus,Fetus,,-0.16,X205600840090_R06C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840091_R01C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840091_R01C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840091_R02C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840091_R02C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840091_R03C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840091_R03C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840091_R04C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840091_R04C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X205600840091_R05C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840091_R05C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840091_R06C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X205600840091_R06C02
Dog,Canis lupus familiaris,Blood,0,2.9,X205600840092_R01C01
Dog,Canis lupus familiaris,Blood,1,1.3,X205600840092_R01C02
Dog,Canis lupus familiaris,Blood,1,,X205600840092_R02C01
Dog,Canis lupus familiaris,Blood,1,6.8,X205600840092_R02C02
Dog,Canis lupus familiaris,Blood,1,8,X205600840092_R03C01
Dog,Canis lupus familiaris,Blood,1,13.1,X205600840092_R03C02
Dog,Canis lupus familiaris,Blood,1,5.9,X205600840092_R04C01
Dog,Canis lupus familiaris,Blood,0,3.1,X205600840092_R04C02
Dog,Canis lupus familiaris,Blood,0,4.5,X205600840092_R05C01
Dog,Canis lupus familiaris,Blood,1,5.1,X205600840092_R05C02
Dog,Canis lupus familiaris,Blood,1,14.7,X205600840092_R06C01
Dog,Canis lupus familiaris,Blood,0,1.4,X205600840092_R06C02
Dog,Canis lupus familiaris,Blood,1,2.8,X205600840094_R01C01
Dog,Canis lupus familiaris,Blood,0,1,X205600840094_R01C02
Dog,Canis lupus familiaris,Blood,1,1.2,X205600840094_R02C01
Dog,Canis lupus familiaris,Blood,1,6.6,X205600840094_R02C02
Dog,Canis lupus familiaris,Blood,0,9.4,X205600840094_R03C01
Dog,Canis lupus familiaris,Blood,0,1.2,X205600840094_R03C02
Dog,Canis lupus familiaris,Blood,1,7.7,X205600840094_R04C01
Dog,Canis lupus familiaris,Blood,1,1.5,X205600840094_R04C02
Dog,Canis lupus familiaris,Blood,0,7.1,X205600840094_R05C01
Dog,Canis lupus familiaris,Blood,0,8.8,X205600840094_R05C02
Dog,Canis lupus familiaris,Blood,0,5.93,X205600840094_R06C01
Dog,Canis lupus familiaris,Blood,1,7,X205600840094_R06C02
Bamboo lemur,Hapalemur griseus,Blood,1,7.38,X205600840095_R01C01
Bamboo lemur,Hapalemur griseus,Blood,0,12.93,X205600840095_R02C01
Slender loris,Loris tardigradus,Blood,0,17.81,X205600840095_R02C02
Bamboo lemur,Hapalemur griseus,Blood,1,26.12,X205600840095_R03C01
Gray mouse lemur,Microcebus murinus,Blood,1,0.47,X205600840095_R03C02
Ring-tailed lemur,Lemur catta,Blood,1,0.06,X205600840095_R04C01
Gray mouse lemur,Microcebus murinus,Blood,0,5.06,X205600840095_R04C02
Ring-tailed lemur,Lemur catta,Blood,1,11.4,X205600840095_R05C01
Ring-tailed lemur,Lemur catta,Blood,1,32.84,X205600840095_R06C01
Northern giant mouse lemur,Mirza zaza,Blood,0,12.85,X205600840095_R06C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,1,6,X205600840098_R01C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,15,X205600840098_R01C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,1,37,X205600840098_R02C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,1,16,X205600840098_R02C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,16,X205600840098_R03C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,17,X205600840098_R03C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,27,X205600840098_R04C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,15,X205600840098_R04C02
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,1,24,X205600840098_R05C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,1,30,X205600840098_R06C01
Indo-Pacific bottlenose dolphin,Tursiops aduncus,Skin,0,29,X205600840098_R06C02
Dog,Canis lupus familiaris,Blood,0,1.5,X205600840099_R01C01
Dog,Canis lupus familiaris,Blood,0,7,X205600840099_R01C02
Dog,Canis lupus familiaris,Blood,1,6.920547945,X205600840099_R02C01
Dog,Canis lupus familiaris,Blood,1,2.9,X205600840099_R02C02
Dog,Canis lupus familiaris,Blood,1,10.5,X205600840099_R03C01
Dog,Canis lupus familiaris,Blood,1,9.4,X205600840099_R03C02
Dog,Canis lupus familiaris,Blood,0,15.4,X205600840099_R04C01
Dog,Canis lupus familiaris,Blood,1,4.8,X205600840099_R04C02
Dog,Canis lupus familiaris,Blood,1,0.3,X205600840099_R05C01
Dog,Canis lupus familiaris,Blood,0,3.6,X205600840099_R05C02
Dog,Canis lupus familiaris,Blood,0,1.8,X205600840099_R06C01
Dog,Canis lupus familiaris,Blood,0,0.4,X205600840099_R06C02
Naked mole rat,Heterocephalus glaber,Fibroblast,0,,X205600840100_R01C01
Naked mole rat,Heterocephalus glaber,Fibroblast,0,,X205600840100_R02C01
Pig,Sus scrofa domesticus,ES,,-0.3,X205600840100_R03C01
Naked mole rat,Heterocephalus glaber,Fibroblast,0,1,X205600840100_R03C02
